"ProductID","ShipToID","VolumeInKG"
"3110160 - AU","3122","17.2"
"3110160 - AU","3124","68.8"
"3110160 - AU","3129","86"
"3110160 - AU","3131","34.4"
"3110160 - AU","3134","34.4"
"3110160 - AU","3138","34.4"
"3110160 - AU","3143","51.6"
"3110160 - AU","3153","240.8"
"3110160 - AU","3183","51.6"
"3110160 - AU","3185","34.4"
"3110160 - AU","3187","34.4"
"3110160 - AU","3189","34.4"
"3110160 - AU","3194","34.4"
"3110160 - AU","3195","51.6"
"3110160 - AU","3197","51.6"
"3110160 - AU","3198","17.2"
"3110160 - AU","3202","68.8"
"3110160 - AU","3203","103.2"
"3110160 - AU","3204","103.2"
"3110160 - AU","3205","240.8"
"3110160 - AU","3206","51.6"
"3110160 - AU","3212","51.6"
"3110160 - AU","3213","17.2"
"3110160 - AU","3217","34.4"
"3110160 - AU","3720","86"
"3110160 - AU","5013","51.6"
"3110160 - AU","5023","34.4"
"3110160 - AU","5044","17.2"
"3110160 - AU","5046","51.6"
"3110160 - AU","5047","86"
"3110160 - AU","5048","86"
"3110160 - AU","5702","17.2"
"3110160 - AU","5703","17.2"
"3110160 - AU","6004","34.4"
"3110160 - AU","6059","17.2"
"3110160 - AU","7019","34.4"
"3110160 - AU","8001","34.4"
"3110161 - AU","6001","92.8"
"3110161 - AU","6001","185.6"
"3110161 - AU","6004","278.4"
"3110161 - AU","6004","278.4"
"3110161 - AU","6050","185.6"
"3110161 - AU","6051","278.4"
"3110161 - AU","6051","92.8"
"3110161 - AU","6052","139.2"
"3110161 - AU","6055","139.2"
"3110161 - AU","6055","139.2"
"3110161 - AU","6059","232"
"3110161 - AU","6067","232"
"3110161 - AU","2021","46.4"
"3110161 - AU","2087","46.4"
"3110161 - AU","2094","92.8"
"3110161 - AU","2186","92.8"
"3110161 - AU","2201","92.8"
"3110161 - AU","4023","139.2"
"3110161 - AU","4023","46.4"
"3110161 - AU","4065","92.8"
"3110161 - AU","4070","371.2"
"3110161 - AU","4087","46.4"
"3110161 - AU","4125","139.2"
"3110161 - AU","4126","46.4"
"3110161 - AU","4134","92.8"
"3110161 - AU","4136","139.2"
"3110161 - AU","4138","46.4"
"3110161 - AU","4138","92.8"
"3110161 - AU","4140","46.4"
"3110161 - AU","4141","278.4"
"3110161 - AU","4142","92.8"
"3110161 - AU","4161","92.8"
"3110161 - AU","4172","46.4"
"3110161 - AU","4172","92.8"
"3110161 - AU","4709","185.6"
"3110161 - AU","4709","278.4"
"3110161 - AU","4710","92.8"
"3110161 - AU","2003","510.4"
"3110161 - AU","2016","46.4"
"3110161 - AU","2064","139.2"
"3110161 - AU","2100","46.4"
"3110161 - AU","2112","46.4"
"3110161 - AU","2163","46.4"
"3110161 - AU","2172","46.4"
"3110161 - AU","2179","139.2"
"3110161 - AU","2182","46.4"
"3110161 - AU","2184","371.2"
"3110161 - AU","2188","46.4"
"3110161 - AU","2192","46.4"
"3110161 - AU","2195","92.8"
"3110161 - AU","2197","139.2"
"3110161 - AU","3024","46.4"
"3110161 - AU","3054","46.4"
"3110161 - AU","3095","46.4"
"3110161 - AU","3101","46.4"
"3110161 - AU","3122","46.4"
"3110161 - AU","3124","185.6"
"3110161 - AU","3129","185.6"
"3110161 - AU","3131","92.8"
"3110161 - AU","3134","92.8"
"3110161 - AU","3138","92.8"
"3110161 - AU","3143","139.2"
"3110161 - AU","3153","649.6"
"3110161 - AU","3183","139.2"
"3110161 - AU","3185","92.8"
"3110161 - AU","3187","92.8"
"3110161 - AU","3189","139.2"
"3110161 - AU","3194","46.4"
"3110161 - AU","3195","139.2"
"3110161 - AU","3197","139.2"
"3110161 - AU","3198","92.8"
"3110161 - AU","3202","185.6"
"3110161 - AU","3203","185.6"
"3110161 - AU","3204","232"
"3110161 - AU","3205","603.2"
"3110161 - AU","3206","139.2"
"3110161 - AU","3212","139.2"
"3110161 - AU","3213","46.4"
"3110161 - AU","3217","92.8"
"3110161 - AU","3720","232"
"3110161 - AU","5013","139.2"
"3110161 - AU","5023","92.8"
"3110161 - AU","5046","139.2"
"3110161 - AU","5047","232"
"3110161 - AU","5048","139.2"
"3110161 - AU","5702","46.4"
"3110161 - AU","5703","46.4"
"3110161 - AU","6004","139.2"
"3110161 - AU","6059","46.4"
"3110161 - AU","7019","92.8"
"3110161 - AU","8001","92.8"
"3110163 - AU","6001","68.8"
"3110163 - AU","6001","86"
"3110163 - AU","6004","34.4"
"3110163 - AU","6004","189.2"
"3110163 - AU","6006","34.4"
"3110163 - AU","6006","17.2"
"3110163 - AU","6050","86"
"3110163 - AU","6051","17.2"
"3110163 - AU","6052","86"
"3110163 - AU","6053","17.2"
"3110163 - AU","6059","172"
"3110163 - AU","2094","34.4"
"3110163 - AU","2199","120.4"
"3110163 - AU","2201","17.2"
"3110163 - AU","4023","17.2"
"3110163 - AU","4023","51.6"
"3110163 - AU","4028","17.2"
"3110163 - AU","4048","17.2"
"3110163 - AU","4057","34.4"
"3110163 - AU","4067","17.2"
"3110163 - AU","4070","240.8"
"3110163 - AU","4070","17.2"
"3110163 - AU","4125","17.2"
"3110163 - AU","4126","34.4"
"3110163 - AU","4126","34.4"
"3110163 - AU","4128","17.2"
"3110163 - AU","4128","17.2"
"3110163 - AU","4129","68.8"
"3110163 - AU","4129","34.4"
"3110163 - AU","4132","17.2"
"3110163 - AU","4136","17.2"
"3110163 - AU","4136","17.2"
"3110163 - AU","4137","34.4"
"3110163 - AU","4142","34.4"
"3110163 - AU","4151","68.8"
"3110163 - AU","4151","34.4"
"3110163 - AU","4159","17.2"
"3110163 - AU","4172","68.8"
"3110163 - AU","4704","34.4"
"3110163 - AU","4709","17.2"
"3110163 - AU","4709","68.8"
"3110163 - AU","4710","34.4"
"3110163 - AU","2003","447.2"
"3110163 - AU","2043","34.4"
"3110163 - AU","2045","86"
"3110163 - AU","2059","17.2"
"3110163 - AU","2087","17.2"
"3110163 - AU","2098","17.2"
"3110163 - AU","2100","17.2"
"3110163 - AU","2112","17.2"
"3110163 - AU","2163","17.2"
"3110163 - AU","2177","17.2"
"3110163 - AU","2179","51.6"
"3110163 - AU","2181","51.6"
"3110163 - AU","2182","103.2"
"3110163 - AU","2184","103.2"
"3110163 - AU","2189","137.6"
"3110163 - AU","2192","17.2"
"3110163 - AU","2193","34.4"
"3110163 - AU","2195","34.4"
"3110163 - AU","3024","34.4"
"3110163 - AU","3026","34.4"
"3110163 - AU","3047","34.4"
"3110163 - AU","3050","17.2"
"3110163 - AU","3085","17.2"
"3110163 - AU","3110","17.2"
"3110163 - AU","3114","34.4"
"3110163 - AU","3119","17.2"
"3110163 - AU","3124","240.8"
"3110163 - AU","3126","17.2"
"3110163 - AU","3129","86"
"3110163 - AU","3134","68.8"
"3110163 - AU","3138","68.8"
"3110163 - AU","3149","68.8"
"3110163 - AU","3153","223.6"
"3110163 - AU","3158","34.4"
"3110163 - AU","3183","34.4"
"3110163 - AU","3185","34.4"
"3110163 - AU","3186","51.6"
"3110163 - AU","3187","17.2"
"3110163 - AU","3189","17.2"
"3110163 - AU","3192","120.4"
"3110163 - AU","3195","137.6"
"3110163 - AU","3197","137.6"
"3110163 - AU","3198","68.8"
"3110163 - AU","3202","34.4"
"3110163 - AU","3203","51.6"
"3110163 - AU","3204","137.6"
"3110163 - AU","3205","34.4"
"3110163 - AU","3206","154.8"
"3110163 - AU","3217","103.2"
"3110163 - AU","3720","51.6"
"3110163 - AU","4129","51.6"
"3110163 - AU","4161","17.2"
"3110163 - AU","5044","17.2"
"3110163 - AU","5046","17.2"
"3110163 - AU","5047","17.2"
"3110163 - AU","5048","51.6"
"3110163 - AU","5702","17.2"
"3110163 - AU","5703","17.2"
"3110163 - AU","7019","17.2"
"3110163 - AU","7020","34.4"
"3110163 - AU","8003","17.2"
"3110163 - AU","8008","17.2"
"3110164 - AU","6001","92.8"
"3110164 - AU","6001","232"
"3110164 - AU","6004","139.2"
"3110164 - AU","6004","510.4"
"3110164 - AU","6006","92.8"
"3110164 - AU","6006","46.4"
"3110164 - AU","6050","232"
"3110164 - AU","6051","46.4"
"3110164 - AU","6052","46.4"
"3110164 - AU","6052","185.6"
"3110164 - AU","6053","46.4"
"3110164 - AU","6059","46.4"
"3110164 - AU","6059","464"
"3110164 - AU","2094","92.8"
"3110164 - AU","2199","324.8"
"3110164 - AU","2201","46.4"
"3110164 - AU","4023","46.4"
"3110164 - AU","4023","92.8"
"3110164 - AU","4028","46.4"
"3110164 - AU","4048","46.4"
"3110164 - AU","4057","92.8"
"3110164 - AU","4067","46.4"
"3110164 - AU","4070","603.2"
"3110164 - AU","4070","92.8"
"3110164 - AU","4125","46.4"
"3110164 - AU","4126","92.8"
"3110164 - AU","4126","92.8"
"3110164 - AU","4128","46.4"
"3110164 - AU","4128","92.8"
"3110164 - AU","4129","185.6"
"3110164 - AU","4129","92.8"
"3110164 - AU","4132","139.2"
"3110164 - AU","4136","46.4"
"3110164 - AU","4137","92.8"
"3110164 - AU","4142","92.8"
"3110164 - AU","4151","185.6"
"3110164 - AU","4151","92.8"
"3110164 - AU","4159","46.4"
"3110164 - AU","4160","46.4"
"3110164 - AU","4172","185.6"
"3110164 - AU","4704","92.8"
"3110164 - AU","4709","46.4"
"3110164 - AU","4709","185.6"
"3110164 - AU","4710","92.8"
"3110164 - AU","2003","1160"
"3110164 - AU","2043","92.8"
"3110164 - AU","2045","232"
"3110164 - AU","2059","46.4"
"3110164 - AU","2087","46.4"
"3110164 - AU","2098","46.4"
"3110164 - AU","2100","46.4"
"3110164 - AU","2112","46.4"
"3110164 - AU","2163","46.4"
"3110164 - AU","2177","46.4"
"3110164 - AU","2179","139.2"
"3110164 - AU","2181","139.2"
"3110164 - AU","2182","278.4"
"3110164 - AU","2184","278.4"
"3110164 - AU","2189","464"
"3110164 - AU","2192","46.4"
"3110164 - AU","2193","92.8"
"3110164 - AU","2195","92.8"
"3110164 - AU","3024","92.8"
"3110164 - AU","3026","92.8"
"3110164 - AU","3047","92.8"
"3110164 - AU","3050","46.4"
"3110164 - AU","3085","46.4"
"3110164 - AU","3110","46.4"
"3110164 - AU","3114","92.8"
"3110164 - AU","3119","46.4"
"3110164 - AU","3124","603.2"
"3110164 - AU","3126","46.4"
"3110164 - AU","3129","232"
"3110164 - AU","3134","185.6"
"3110164 - AU","3138","185.6"
"3110164 - AU","3149","232"
"3110164 - AU","3153","556.8"
"3110164 - AU","3158","92.8"
"3110164 - AU","3183","92.8"
"3110164 - AU","3185","92.8"
"3110164 - AU","3186","139.2"
"3110164 - AU","3187","46.4"
"3110164 - AU","3189","46.4"
"3110164 - AU","3192","324.8"
"3110164 - AU","3195","371.2"
"3110164 - AU","3197","371.2"
"3110164 - AU","3198","139.2"
"3110164 - AU","3202","139.2"
"3110164 - AU","3204","278.4"
"3110164 - AU","3205","92.8"
"3110164 - AU","3206","417.6"
"3110164 - AU","3217","278.4"
"3110164 - AU","3720","185.6"
"3110164 - AU","4128","46.4"
"3110164 - AU","4129","139.2"
"3110164 - AU","4136","46.4"
"3110164 - AU","4161","46.4"
"3110164 - AU","5044","46.4"
"3110164 - AU","5046","46.4"
"3110164 - AU","5047","46.4"
"3110164 - AU","5048","139.2"
"3110164 - AU","5702","46.4"
"3110164 - AU","5703","46.4"
"3110164 - AU","7019","46.4"
"3110164 - AU","7020","92.8"
"3110164 - AU","8003","46.4"
"3110164 - AU","8008","46.4"
"3110559 - AU","6001","139.2"
"3110559 - AU","6004","139.2"
"3110559 - AU","6004","92.8"
"3110559 - AU","6006","92.8"
"3110559 - AU","6006","92.8"
"3110559 - AU","6012","46.4"
"3110559 - AU","6012","46.4"
"3110559 - AU","6050","232"
"3110559 - AU","6050","46.4"
"3110559 - AU","6051","324.8"
"3110559 - AU","6052","46.4"
"3110559 - AU","6052","324.8"
"3110559 - AU","6053","139.2"
"3110559 - AU","6053","139.2"
"3110559 - AU","6055","139.2"
"3110559 - AU","6056","185.6"
"3110559 - AU","6056","46.4"
"3110559 - AU","6059","139.2"
"3110559 - AU","2186","46.4"
"3110559 - AU","2199","278.4"
"3110559 - AU","2201","185.6"
"3110559 - AU","4070","278.4"
"3110559 - AU","4125","371.2"
"3110559 - AU","4126","185.6"
"3110559 - AU","4126","46.4"
"3110559 - AU","4127","46.4"
"3110559 - AU","4129","1067.2"
"3110559 - AU","4131","185.6"
"3110559 - AU","4132","46.4"
"3110559 - AU","4132","232"
"3110559 - AU","4133","92.8"
"3110559 - AU","4134","185.6"
"3110559 - AU","4136","46.4"
"3110559 - AU","4136","185.6"
"3110559 - AU","4137","278.4"
"3110559 - AU","4139","46.4"
"3110559 - AU","4140","46.4"
"3110559 - AU","4140","92.8"
"3110559 - AU","4141","92.8"
"3110559 - AU","4142","139.2"
"3110559 - AU","4142","185.6"
"3110559 - AU","4151","185.6"
"3110559 - AU","4151","232"
"3110559 - AU","4159","185.6"
"3110559 - AU","4160","92.8"
"3110559 - AU","4160","46.4"
"3110559 - AU","4161","185.6"
"3110559 - AU","4172","139.2"
"3110559 - AU","4172","46.4"
"3110559 - AU","4709","278.4"
"3110559 - AU","4709","881.6"
"3110559 - AU","4710","139.2"
"3110559 - AU","2003","1624"
"3110559 - AU","2016","92.8"
"3110559 - AU","2019","46.4"
"3110559 - AU","2036","46.4"
"3110559 - AU","2043","232"
"3110559 - AU","2045","46.4"
"3110559 - AU","2059","278.4"
"3110559 - AU","2078","92.8"
"3110559 - AU","2100","185.6"
"3110559 - AU","2152","371.2"
"3110559 - AU","2177","92.8"
"3110559 - AU","2179","278.4"
"3110559 - AU","2181","92.8"
"3110559 - AU","2182","232"
"3110559 - AU","2184","371.2"
"3110559 - AU","2185","464"
"3110559 - AU","2186","139.2"
"3110559 - AU","2188","92.8"
"3110559 - AU","2189","417.6"
"3110559 - AU","2192","92.8"
"3110559 - AU","2201","92.8"
"3110559 - AU","2203","139.2"
"3110559 - AU","2710","46.4"
"3110559 - AU","3024","324.8"
"3110559 - AU","3026","92.8"
"3110559 - AU","3047","324.8"
"3110559 - AU","3122","46.4"
"3110559 - AU","3124","510.4"
"3110559 - AU","3129","185.6"
"3110559 - AU","3131","185.6"
"3110559 - AU","3134","46.4"
"3110559 - AU","3138","649.6"
"3110559 - AU","3149","139.2"
"3110559 - AU","3153","696"
"3110559 - AU","3158","92.8"
"3110559 - AU","3182","324.8"
"3110559 - AU","3185","232"
"3110559 - AU","3187","324.8"
"3110559 - AU","3189","232"
"3110559 - AU","3190","92.8"
"3110559 - AU","3191","46.4"
"3110559 - AU","3192","417.6"
"3110559 - AU","3195","417.6"
"3110559 - AU","3197","185.6"
"3110559 - AU","3198","185.6"
"3110559 - AU","3202","232"
"3110559 - AU","3203","556.8"
"3110559 - AU","3204","1020.8"
"3110559 - AU","3205","649.6"
"3110559 - AU","3206","278.4"
"3110559 - AU","3212","92.8"
"3110559 - AU","3217","696"
"3110559 - AU","3720","371.2"
"3110559 - AU","5044","185.6"
"3110559 - AU","5045","46.4"
"3110559 - AU","5047","742.4"
"3110559 - AU","5048","696"
"3110559 - AU","5703","46.4"
"3110559 - AU","7704","464"
"3110559 - AU","8008","139.2"
"3110560 - AU","6004","139.2"
"3110560 - AU","6006","92.8"
"3110560 - AU","6051","185.6"
"3110560 - AU","6052","46.4"
"3110560 - AU","6053","185.6"
"3110560 - AU","6059","92.8"
"3110560 - AU","2186","92.8"
"3110560 - AU","2199","185.6"
"3110560 - AU","2201","46.4"
"3110560 - AU","4023","185.6"
"3110560 - AU","4026","46.4"
"3110560 - AU","4048","92.8"
"3110560 - AU","4065","92.8"
"3110560 - AU","4070","278.4"
"3110560 - AU","4087","46.4"
"3110560 - AU","4125","139.2"
"3110560 - AU","4125","92.8"
"3110560 - AU","4126","185.6"
"3110560 - AU","4127","46.4"
"3110560 - AU","4129","185.6"
"3110560 - AU","4131","92.8"
"3110560 - AU","4132","46.4"
"3110560 - AU","4133","92.8"
"3110560 - AU","4133","46.4"
"3110560 - AU","4136","92.8"
"3110560 - AU","4137","92.8"
"3110560 - AU","4140","46.4"
"3110560 - AU","4141","92.8"
"3110560 - AU","4142","46.4"
"3110560 - AU","4151","417.6"
"3110560 - AU","4151","185.6"
"3110560 - AU","4159","92.8"
"3110560 - AU","4160","92.8"
"3110560 - AU","4709","139.2"
"3110560 - AU","4709","185.6"
"3110560 - AU","2003","928"
"3110560 - AU","2043","232"
"3110560 - AU","2045","46.4"
"3110560 - AU","2064","92.8"
"3110560 - AU","2152","92.8"
"3110560 - AU","2179","139.2"
"3110560 - AU","2181","92.8"
"3110560 - AU","2185","46.4"
"3110560 - AU","2189","324.8"
"3110560 - AU","2203","139.2"
"3110560 - AU","3024","324.8"
"3110560 - AU","3053","92.8"
"3110560 - AU","3124","92.8"
"3110560 - AU","3129","92.8"
"3110560 - AU","3131","92.8"
"3110560 - AU","3133","46.4"
"3110560 - AU","3134","46.4"
"3110560 - AU","3138","139.2"
"3110560 - AU","3149","92.8"
"3110560 - AU","3153","92.8"
"3110560 - AU","3158","46.4"
"3110560 - AU","3183","46.4"
"3110560 - AU","3187","92.8"
"3110560 - AU","3189","139.2"
"3110560 - AU","3192","417.6"
"3110560 - AU","3195","417.6"
"3110560 - AU","3197","139.2"
"3110560 - AU","3202","46.4"
"3110560 - AU","3204","92.8"
"3110560 - AU","3205","185.6"
"3110560 - AU","3206","232"
"3110560 - AU","3217","139.2"
"3110560 - AU","3720","92.8"
"3110560 - AU","5044","92.8"
"3110560 - AU","5045","139.2"
"3110560 - AU","5047","185.6"
"3110560 - AU","5048","185.6"
"3110560 - AU","5703","46.4"
"3110560 - AU","6050","92.8"
"3110560 - AU","7020","46.4"
"3110561 - AU","6001","51"
"3110561 - AU","6050","91.8"
"3110561 - AU","6051","20.4"
"3110561 - AU","6051","20.4"
"3110561 - AU","6052","30.6"
"3110561 - AU","6053","61.2"
"3110561 - AU","6055","61.2"
"3110561 - AU","6059","81.6"
"3110561 - AU","6067","40.8"
"3110561 - AU","2186","20.4"
"3110561 - AU","4017","10.2"
"3110561 - AU","4070","71.4"
"3110561 - AU","4125","20.4"
"3110561 - AU","4126","10.2"
"3110561 - AU","4126","20.4"
"3110561 - AU","4128","40.8"
"3110561 - AU","4129","142.8"
"3110561 - AU","4131","30.6"
"3110561 - AU","4131","20.4"
"3110561 - AU","4132","40.8"
"3110561 - AU","4132","91.8"
"3110561 - AU","4133","30.6"
"3110561 - AU","4136","20.4"
"3110561 - AU","4136","30.6"
"3110561 - AU","4137","81.6"
"3110561 - AU","4138","20.4"
"3110561 - AU","4139","10.2"
"3110561 - AU","4141","20.4"
"3110561 - AU","4142","10.2"
"3110561 - AU","4151","183.6"
"3110561 - AU","4160","51"
"3110561 - AU","4161","10.2"
"3110561 - AU","4709","102"
"3110561 - AU","4709","122.4"
"3110561 - AU","4710","20.4"
"3110561 - AU","2035","20.4"
"3110561 - AU","2100","10.2"
"3110561 - AU","2112","10.2"
"3110561 - AU","2152","10.2"
"3110561 - AU","2179","30.6"
"3110561 - AU","2181","40.8"
"3110561 - AU","2184","20.4"
"3110561 - AU","2185","20.4"
"3110561 - AU","2188","20.4"
"3110561 - AU","2192","10.2"
"3110561 - AU","2203","183.6"
"3110561 - AU","3024","51"
"3110561 - AU","3047","30.6"
"3110561 - AU","3053","10.2"
"3110561 - AU","3055","51"
"3110561 - AU","3124","40.8"
"3110561 - AU","3129","112.2"
"3110561 - AU","3131","40.8"
"3110561 - AU","3143","20.4"
"3110561 - AU","3149","30.6"
"3110561 - AU","3153","61.2"
"3110561 - AU","3158","10.2"
"3110561 - AU","3182","40.8"
"3110561 - AU","3183","20.4"
"3110561 - AU","3189","20.4"
"3110561 - AU","3192","153"
"3110561 - AU","3202","20.4"
"3110561 - AU","3203","173.4"
"3110561 - AU","3204","153"
"3110561 - AU","3205","51"
"3110561 - AU","3217","30.6"
"3110561 - AU","3720","51"
"3110561 - AU","4709","71.4"
"3110561 - AU","5013","10.2"
"3110561 - AU","5024","10.2"
"3110561 - AU","5044","81.6"
"3110561 - AU","5045","10.2"
"3110561 - AU","5047","142.8"
"3110561 - AU","5048","91.8"
"3110561 - AU","5703","10.2"
"3110561 - AU","7704","10.2"
"3110562 - AU","6001","141.5"
"3110562 - AU","6050","254.7"
"3110562 - AU","6052","28.3"
"3110562 - AU","6055","113.2"
"3110562 - AU","6059","169.8"
"3110562 - AU","4017","28.3"
"3110562 - AU","4028","84.9"
"3110562 - AU","4125","56.6"
"3110562 - AU","4126","56.6"
"3110562 - AU","4128","113.2"
"3110562 - AU","4129","283"
"3110562 - AU","4131","169.8"
"3110562 - AU","4132","113.2"
"3110562 - AU","4137","226.4"
"3110562 - AU","4138","56.6"
"3110562 - AU","4139","28.3"
"3110562 - AU","4141","56.6"
"3110562 - AU","4151","509.4"
"3110562 - AU","4160","169.8"
"3110562 - AU","4709","622.6"
"3110562 - AU","4710","28.3"
"3110562 - AU","2035","56.6"
"3110562 - AU","2100","28.3"
"3110562 - AU","2179","84.9"
"3110562 - AU","2181","113.2"
"3110562 - AU","2184","56.6"
"3110562 - AU","2185","56.6"
"3110562 - AU","2186","56.6"
"3110562 - AU","2188","56.6"
"3110562 - AU","2192","28.3"
"3110562 - AU","2203","509.4"
"3110562 - AU","3024","141.5"
"3110562 - AU","3047","56.6"
"3110562 - AU","3053","28.3"
"3110562 - AU","3055","141.5"
"3110562 - AU","3124","113.2"
"3110562 - AU","3129","283"
"3110562 - AU","3131","113.2"
"3110562 - AU","3143","56.6"
"3110562 - AU","3149","84.9"
"3110562 - AU","3153","169.8"
"3110562 - AU","3158","28.3"
"3110562 - AU","3182","113.2"
"3110562 - AU","3183","56.6"
"3110562 - AU","3189","28.3"
"3110562 - AU","3192","424.5"
"3110562 - AU","3202","56.6"
"3110562 - AU","3203","254.7"
"3110562 - AU","3204","254.7"
"3110562 - AU","3205","113.2"
"3110562 - AU","3217","84.9"
"3110562 - AU","3720","56.6"
"3110562 - AU","5013","28.3"
"3110562 - AU","5024","28.3"
"3110562 - AU","5044","226.4"
"3110562 - AU","5047","283"
"3110562 - AU","5048","254.7"
"3110562 - AU","6053","113.2"
"3110562 - AU","6055","28.3"
"3110562 - AU","7704","28.3"
"3110564 - AU","6001","54"
"3110564 - AU","6001","151.2"
"3110564 - AU","6004","43.2"
"3110564 - AU","6006","32.4"
"3110564 - AU","6010","10.8"
"3110564 - AU","6011","10.8"
"3110564 - AU","6012","21.6"
"3110564 - AU","6013","21.6"
"3110564 - AU","6019","10.8"
"3110564 - AU","6050","75.6"
"3110564 - AU","6050","75.6"
"3110564 - AU","6051","259.2"
"3110564 - AU","6051","86.4"
"3110564 - AU","6052","64.8"
"3110564 - AU","6052","572.4"
"3110564 - AU","6053","216"
"3110564 - AU","6055","54"
"3110564 - AU","6055","129.6"
"3110564 - AU","6056","216"
"3110564 - AU","6056","151.2"
"3110564 - AU","6059","32.4"
"3110564 - AU","6059","129.6"
"3110564 - AU","6067","43.2"
"3110564 - AU","6067","140.4"
"3110564 - AU","6701","54"
"3110564 - AU","2186","43.2"
"3110564 - AU","2199","54"
"3110564 - AU","2201","248.4"
"3110564 - AU","3910","10.8"
"3110564 - AU","4016","10.8"
"3110564 - AU","4023","32.4"
"3110564 - AU","4023","86.4"
"3110564 - AU","4028","10.8"
"3110564 - AU","4028","64.8"
"3110564 - AU","4036","10.8"
"3110564 - AU","4046","10.8"
"3110564 - AU","4048","205.2"
"3110564 - AU","4057","10.8"
"3110564 - AU","4065","54"
"3110564 - AU","4067","10.8"
"3110564 - AU","4070","410.4"
"3110564 - AU","4070","345.6"
"3110564 - AU","4087","10.8"
"3110564 - AU","4087","21.6"
"3110564 - AU","4125","302.4"
"3110564 - AU","4125","140.4"
"3110564 - AU","4126","324"
"3110564 - AU","4126","54"
"3110564 - AU","4128","32.4"
"3110564 - AU","4129","669.6"
"3110564 - AU","4129","216"
"3110564 - AU","4131","108"
"3110564 - AU","4131","21.6"
"3110564 - AU","4132","129.6"
"3110564 - AU","4132","86.4"
"3110564 - AU","4133","118.8"
"3110564 - AU","4133","32.4"
"3110564 - AU","4134","10.8"
"3110564 - AU","4134","54"
"3110564 - AU","4136","54"
"3110564 - AU","4136","64.8"
"3110564 - AU","4137","129.6"
"3110564 - AU","4137","86.4"
"3110564 - AU","4138","54"
"3110564 - AU","4139","21.6"
"3110564 - AU","4139","10.8"
"3110564 - AU","4140","108"
"3110564 - AU","4141","64.8"
"3110564 - AU","4142","129.6"
"3110564 - AU","4142","75.6"
"3110564 - AU","4151","464.4"
"3110564 - AU","4151","64.8"
"3110564 - AU","4159","64.8"
"3110564 - AU","4159","32.4"
"3110564 - AU","4160","32.4"
"3110564 - AU","4160","75.6"
"3110564 - AU","4161","21.6"
"3110564 - AU","4161","75.6"
"3110564 - AU","4172","151.2"
"3110564 - AU","4172","75.6"
"3110564 - AU","4709","280.8"
"3110564 - AU","4709","388.8"
"3110564 - AU","4710","97.2"
"3110564 - AU","4710","21.6"
"3110564 - AU","2003","702"
"3110564 - AU","2043","108"
"3110564 - AU","2045","32.4"
"3110564 - AU","2059","43.2"
"3110564 - AU","2064","97.2"
"3110564 - AU","2075","10.8"
"3110564 - AU","2078","10.8"
"3110564 - AU","2100","10.8"
"3110564 - AU","2112","64.8"
"3110564 - AU","2139","21.6"
"3110564 - AU","2152","108"
"3110564 - AU","2177","32.4"
"3110564 - AU","2179","43.2"
"3110564 - AU","2181","108"
"3110564 - AU","2182","54"
"3110564 - AU","2184","97.2"
"3110564 - AU","2185","129.6"
"3110564 - AU","2187","54"
"3110564 - AU","2188","32.4"
"3110564 - AU","2189","345.6"
"3110564 - AU","2192","10.8"
"3110564 - AU","2195","75.6"
"3110564 - AU","2197","32.4"
"3110564 - AU","2201","54"
"3110564 - AU","2203","75.6"
"3110564 - AU","3009","21.6"
"3110564 - AU","3024","183.6"
"3110564 - AU","3026","172.8"
"3110564 - AU","3038","21.6"
"3110564 - AU","3043","43.2"
"3110564 - AU","3047","43.2"
"3110564 - AU","3053","10.8"
"3110564 - AU","3054","10.8"
"3110564 - AU","3055","54"
"3110564 - AU","3060","10.8"
"3110564 - AU","3085","10.8"
"3110564 - AU","3110","21.6"
"3110564 - AU","3122","43.2"
"3110564 - AU","3124","140.4"
"3110564 - AU","3129","248.4"
"3110564 - AU","3131","75.6"
"3110564 - AU","3134","43.2"
"3110564 - AU","3138","151.2"
"3110564 - AU","3143","64.8"
"3110564 - AU","3149","140.4"
"3110564 - AU","3150","10.8"
"3110564 - AU","3153","604.8"
"3110564 - AU","3155","32.4"
"3110564 - AU","3158","140.4"
"3110564 - AU","3182","129.6"
"3110564 - AU","3183","54"
"3110564 - AU","3185","43.2"
"3110564 - AU","3186","64.8"
"3110564 - AU","3187","248.4"
"3110564 - AU","3189","108"
"3110564 - AU","3190","21.6"
"3110564 - AU","3191","86.4"
"3110564 - AU","3192","475.2"
"3110564 - AU","3194","21.6"
"3110564 - AU","3195","86.4"
"3110564 - AU","3197","32.4"
"3110564 - AU","3198","129.6"
"3110564 - AU","3202","248.4"
"3110564 - AU","3203","226.8"
"3110564 - AU","3204","561.6"
"3110564 - AU","3205","183.6"
"3110564 - AU","3206","270"
"3110564 - AU","3212","108"
"3110564 - AU","3217","151.2"
"3110564 - AU","3720","140.4"
"3110564 - AU","3910","10.8"
"3110564 - AU","4125","43.2"
"3110564 - AU","4134","21.6"
"3110564 - AU","4136","32.4"
"3110564 - AU","4138","10.8"
"3110564 - AU","4141","21.6"
"3110564 - AU","4160","21.6"
"3110564 - AU","4161","21.6"
"3110564 - AU","5015","10.8"
"3110564 - AU","5044","75.6"
"3110564 - AU","5045","32.4"
"3110564 - AU","5046","43.2"
"3110564 - AU","5047","259.2"
"3110564 - AU","5048","259.2"
"3110564 - AU","5703","129.6"
